segment_id,event_id,role,segment_length_meters,highway,valid_coverage_fraction,permanent_water_fraction,flood_fraction,inundated_length_meters,vv_delta_db,vh_delta_db,label,confidence,exclusion_reason
osm-7260196327-1139139742-1,jakarta-20220118,validation,299.132,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7260204106-6331405436-0,jakarta-20220118,validation,89.21,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7284085578-317417610-0,jakarta-20220118,validation,14.124,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7400356402-95010735-0,jakarta-20220118,validation,12.803,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7400356402-1133343792-0,jakarta-20220118,validation,141.614,tertiary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7483895397-5372153187-0,jakarta-20220118,validation,43.466,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7483895436-7483895397-0,jakarta-20220118,validation,3.517,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7496439574-1321228566-0,jakarta-20220118,validation,37.211,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7509918738-9691407991-0,jakarta-20220118,validation,5.173,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7509918742-7496439574-0,jakarta-20220118,validation,10.744,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7513762422-9075741779-0,jakarta-20220118,validation,15.963,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7516900856-4548266264-0,jakarta-20220118,validation,37.311,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7530848743-11925999197-0,jakarta-20220118,validation,175.146,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7570445358-4564851111-0,jakarta-20220118,validation,16.88,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7576918586-2415817217-0,jakarta-20220118,validation,322.96,motorway,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7576918597-7147121113-0,jakarta-20220118,validation,79.31,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7576934780-5379667162-0,jakarta-20220118,validation,138.425,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7595258503-6907592439-0,jakarta-20220118,validation,42.52,secondary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7614917291-13721122640-0,jakarta-20220118,validation,9.345,primary_link,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7614917300-5459048224-0,jakarta-20220118,validation,15.863,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7614917300-7614917291-0,jakarta-20220118,validation,74.95,primary_link,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7647950148-1135179379-0,jakarta-20220118,validation,33.146,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7694410074-5373977782-0,jakarta-20220118,validation,53.233,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7697810034-5068494251-0,jakarta-20220118,validation,30.994,residential,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7697810035-9529290217-0,jakarta-20220118,validation,107.875,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7697810036-7697810035-0,jakarta-20220118,validation,15.896,trunk_link,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7756153690-5377076414-0,jakarta-20220118,validation,13.96,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7756153695-7120440775-0,jakarta-20220118,validation,23.305,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7756168367-4750115942-0,jakarta-20220118,validation,31.65,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7756197690-9013826114-0,jakarta-20220118,validation,13.479,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7760892449-7697810034-0,jakarta-20220118,validation,8.237,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-7805088053-7003228710-0,jakarta-20220118,validation,34.846,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8132773400-1325257182-0,jakarta-20220118,validation,102.883,trunk,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8132787924-309086906-0,jakarta-20220118,validation,914.19,motorway,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8208701324-6334849877-0,jakarta-20220118,validation,202.11,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8313092690-1315069362-0,jakarta-20220118,validation,62.385,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8313442289-8488635417-0,jakarta-20220118,validation,19.187,tertiary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8434800015-1675426459-0,jakarta-20220118,validation,26.17,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8478023954-4499976535-0,jakarta-20220118,validation,30.081,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8481827349-9685151098-0,jakarta-20220118,validation,65.618,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8488629808-8313442289-0,jakarta-20220118,validation,5.739,tertiary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8488635417-8488629813-0,jakarta-20220118,validation,87.002,service,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8488635421-8488635417-0,jakarta-20220118,validation,20.234,tertiary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8488921432-9009735918-0,jakarta-20220118,validation,29.95,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8499454046-393856973-0,jakarta-20220118,validation,64.222,secondary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8500012435-6334537728-0,jakarta-20220118,validation,51.293,secondary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8502330159-6806925400-0,jakarta-20220118,validation,23.122,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8503624788-4986680280-0,jakarta-20220118,validation,78.87,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
osm-8504122967-352897085-0,jakarta-20220118,validation,22.735,primary,0,0,0,0,,,unknown,excluded,No full-coverage Sentinel-1 acquisition during or within 48 hours after the event; nearest post-event acquisition was about four days later.
