segment_id,event_id,event_start,event_end,event_context,event_context_confidence,segment_length_meters,road_name,highway,osm_way_ids,u,v,key,buffer_radius_meters,minimum_clear_fraction,positive_exposure_fraction,source_resolution_class,corridor_area_square_meters,source_coverage_fraction,valid_observation_fraction,permanent_water_fraction,flood_exposed_fraction,flood_exposed_length_equivalent_meters,label,confidence,exclusion_reason
osm-1138828395-316486288-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,148.942,Jalan D. I. Panjaitan,trunk,1331515352|1331515351,1138828395,316486288,0,250,0.75,0.05,coarse-modis-250m,270595.407,0.970399,0.970399,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11388847775-6801763173-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,27.799,Unnamed OSM road,service,776122194,11388847775,6801763173,0,250,0.75,0.05,coarse-modis-250m,209939.093,0.967107,0.967107,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11388847776-11388847775-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,61.184,Unnamed OSM road,service,776122194,11388847776,11388847775,0,250,0.75,0.05,coarse-modis-250m,226689.416,0.965521,0.965521,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1139139728-7260196327-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,52.205,Jalan Letnan Jenderal MT Haryono,trunk,1235335428,1139139728,7260196327,0,250,0.75,0.05,coarse-modis-250m,222190.655,0.964993,0.964993,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1139139742-7260204106-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,20.07,Jalan Letnan Jenderal MT Haryono,trunk,749966273,1139139742,7260204106,0,250,0.75,0.05,coarse-modis-250m,206119.435,0.962432,0.962432,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1139140184-95006360-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,29.076,Jalan Letnan Jenderal MT Haryono,trunk,749966273,1139140184,95006360,0,250,0.75,0.05,coarse-modis-250m,210625.086,0.963192,0.963192,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1139156749-5492419221-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,64.158,Jalan Letnan Jenderal MT Haryono,trunk,760233040,1139156749,5492419221,0,250,0.75,0.05,coarse-modis-250m,228172.002,0.965693,0.965693,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11395329908-5680696059-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,32.74,Jalan Kramat Kwitang,primary,458897450|458897451,11395329908,5680696059,0,250,0.75,0.05,coarse-modis-250m,212458.07,0.963413,0.963413,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11399827589-4848734475-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,89.734,Jalan Letnan Jenderal MT Haryono,trunk,98454566,11399827589,4848734475,0,250,0.75,0.05,coarse-modis-250m,240972.687,0.967456,0.967456,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11413710169-5380113830-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,3.151,Jalan Pemuda,primary,975979296,11413710169,5380113830,0,250,0.75,0.05,coarse-modis-250m,197654.462,0.961029,0.961029,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11438846310-12599546837-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,53.877,Jalan Letnan Jenderal Siswondo Parman,trunk,1220173370,11438846310,12599546837,0,250,0.75,0.05,coarse-modis-250m,223033.549,0.964998,0.964998,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11445322163-5498027298-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,26.926,Jalan Inspeksi Tarum Barat,primary,572251879,11445322163,5498027298,0,250,0.75,0.05,coarse-modis-250m,209516.674,0.963836,0.963836,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11455806150-1133807034-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,1.8,Jalan Cipinang Indah I,tertiary,1238777272,11455806150,1133807034,0,250,0.75,0.05,coarse-modis-250m,196978.808,0.960908,0.960908,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11467500634-11399827589-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,82.311,Jalan Letnan Jenderal MT Haryono,trunk,98454566,11467500634,11399827589,0,250,0.75,0.05,coarse-modis-250m,237251.171,0.967,0.967,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11477683648-186871952-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,37.639,Jalan Jatibaru,primary,556957356,11477683648,186871952,0,250,0.75,0.05,coarse-modis-250m,214898.081,0.964361,0.964361,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11477683650-11477683648-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,12.172,Jalan Jatibaru,primary,556957356,11477683650,11477683648,0,250,0.75,0.05,coarse-modis-250m,202167.735,0.961735,0.961735,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11484348759-11484348761-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,8.762,Unnamed OSM road,trunk_link,1236754677,11484348759,11484348761,0,250,0.75,0.05,coarse-modis-250m,200461.941,0.96178,0.96178,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11484348761-4637530511-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,12.681,Jalan Jenderal Gatot Subroto,primary,28229340,11484348761,4637530511,0,250,0.75,0.05,coarse-modis-250m,202422.887,0.961813,0.961813,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11492431708-1321228510-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,64.709,Jalan Bumi Raya,residential,725268263,11492431708,1321228510,0,250,0.75,0.05,coarse-modis-250m,228452.586,0.965683,0.965683,0.0,0.003192,0.207,unknown,excluded,event_context_not_jakarta
osm-11501464546-7149726253-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,58.142,Jalan Bekasi Raya,trunk,1238180042,11501464546,7149726253,0,250,0.75,0.05,coarse-modis-250m,225157.385,0.965114,0.965114,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11501464552-11501464546-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,12.708,Jalan Bekasi Raya,trunk,1238180042,11501464552,11501464546,0,250,0.75,0.05,coarse-modis-250m,202436.095,0.961853,0.961853,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11501464552-5489964736-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,4.208,Jalan Dokter KRT Radjiman Widyodiningrat,primary,1238183825,11501464552,5489964736,0,250,0.75,0.05,coarse-modis-250m,198183.423,0.96135,0.96135,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11501464554-11501464552-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,67.335,Jalan Bekasi Raya,trunk,1238180042,11501464554,11501464552,0,250,0.75,0.05,coarse-modis-250m,229723.161,0.966569,0.966569,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11501464554-5489964736-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,66.793,Jalan Bekasi Raya,trunk,688714752,11501464554,5489964736,0,250,0.75,0.05,coarse-modis-250m,229495.212,0.965904,0.965904,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11503395360-5372153126-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,3.744,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,11503395360,5372153126,0,250,0.75,0.05,coarse-modis-250m,197951.242,0.961151,0.961151,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1150900577-12825987637-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,50.743,Jalan Yos Sudarso,trunk,686023685|686023686|562374711,1150900577,12825987637,0,250,0.75,0.05,coarse-modis-250m,221464.782,0.964904,0.964904,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11542695776-12194080646-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,5.38,Jalan Kramat Kwitang,primary,724274749,11542695776,12194080646,0,250,0.75,0.05,coarse-modis-250m,198769.659,0.961275,0.961275,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1161321036-316374594-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,29.636,Jalan Tanah Tinggi Barat,primary,28773409,1161321036,316374594,0,250,0.75,0.05,coarse-modis-250m,210905.268,0.963318,0.963318,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1163404589-7156322369-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,201.584,Jalan Tanah Tinggi Barat,primary,745207256|766221966,1163404589,7156322369,0,250,0.75,0.05,coarse-modis-250m,296933.512,0.972564,0.972564,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1163404618-7120383655-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,49.695,Jalan Gunung Sahari Raya,primary,762101021,1163404618,7120383655,0,250,0.75,0.05,coarse-modis-250m,220941.442,0.964702,0.964702,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1163404654-316374585-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,40.359,Jalan Letnan Jenderal Suprapto,primary,755340964,1163404654,316374585,0,250,0.75,0.05,coarse-modis-250m,216270.322,0.963734,0.963734,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1173954328-1174754069-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,88.342,Jalan Garuda,secondary,37018609,1173954328,1174754069,0,250,0.75,0.05,coarse-modis-250m,240276.715,0.96714,0.96714,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1173954346-13653307691-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,100.16,Jalan Garuda,secondary,37018609,1173954346,13653307691,0,250,0.75,0.05,coarse-modis-250m,246189.309,0.967898,0.967898,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1174754069-29939144-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,49.844,Jalan Garuda,secondary,37018609,1174754069,29939144,0,250,0.75,0.05,coarse-modis-250m,221015.885,0.964704,0.964704,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1174777687-5065375426-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,134.541,Jalan Garuda,secondary,37018609,1174777687,5065375426,0,250,0.75,0.05,coarse-modis-250m,263387.715,0.969658,0.969658,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11899737707-104379014-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,73.806,Jalan Jatinegara Timur,primary,1186136755|691270309,11899737707,104379014,0,250,0.75,0.05,coarse-modis-250m,233002.439,0.966341,0.966341,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11919728419-1783134145-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,64.513,Jalan Kyai Haji Mas Mansyur,primary,1487710045,11919728419,1783134145,0,250,0.75,0.05,coarse-modis-250m,228355.121,0.965685,0.965685,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11925112167-4785715146-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,83.212,Jalan Karet Pedurenan Raya,tertiary,28132208,11925112167,4785715146,0,250,0.75,0.05,coarse-modis-250m,237689.61,0.966957,0.966957,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11925999197-4746451654-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,581.748,Jalan Jenderal Basuki Rahmat,primary,493859848|491995873,11925999197,4746451654,0,250,0.75,0.05,coarse-modis-250m,486978.605,0.981474,0.981474,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-11959843134-4849427410-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,69.384,Jalan Letnan Jenderal Suprapto,primary,696668229,11959843134,4849427410,0,250,0.75,0.05,coarse-modis-250m,230791.39,0.965426,0.965426,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12032748424-317179522-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,56.232,Jalan Profesor Doktor Satrio,primary,495447738,12032748424,317179522,0,250,0.75,0.05,coarse-modis-250m,224210.637,0.968764,0.968764,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12139330016-5380068236-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,32.025,Jalan Letnan Jenderal Suprapto,primary,492988997,12139330016,5380068236,0,250,0.75,0.05,coarse-modis-250m,212100.483,0.963416,0.963416,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12194080646-104367971-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,104.106,Jalan Kramat Kwitang,primary,724274749,12194080646,104367971,0,250,0.75,0.05,coarse-modis-250m,248156.582,0.968949,0.968949,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12202088422-11503395360-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,6.861,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,12202088422,11503395360,0,250,0.75,0.05,coarse-modis-250m,199510.887,0.961395,0.961395,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12202088425-12202088422-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,83.712,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,12202088425,12202088422,0,250,0.75,0.05,coarse-modis-250m,237959.001,0.967475,0.967475,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12202088428-5372153133-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,6.994,Jalan Letnan Jenderal Siswondo Parman,trunk,560008548,12202088428,5372153133,0,250,0.75,0.05,coarse-modis-250m,199577.33,0.961443,0.961443,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12202798102-4911942117-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,19.076,Jalan Letnan Jenderal Siswondo Parman,trunk,761850309,12202798102,4911942117,0,250,0.75,0.05,coarse-modis-250m,205622.156,0.962312,0.962312,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12217513829-11492431708-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,65.531,Unnamed OSM road,service,1237350496|1237350497|1320234227,12217513829,11492431708,0,250,0.75,0.05,coarse-modis-250m,227088.351,0.969582,0.969582,0.0,0.002723,0.178,unknown,excluded,event_context_not_jakarta
osm-12217513829-12217513832-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,44.391,Unnamed OSM road,service,1237350498|1320234226,12217513829,12217513832,0,250,0.75,0.05,coarse-modis-250m,217526.641,0.965907,0.965907,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12217513832-5078382194-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,210.406,Jalan Kolonel Soegiono,primary,117314950,12217513832,5078382194,0,250,0.75,0.05,coarse-modis-250m,301347.234,0.97291,0.97291,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12316918940-310005821-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,28.06,Jalan Profesor Doktor Satrio,primary,1090935278,12316918940,310005821,0,250,0.75,0.05,coarse-modis-250m,210117.046,0.96296,0.96296,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12404878653-4548266823-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,28.644,Jalan Insinyur Haji Juanda,secondary,11670123,12404878653,4548266823,0,250,0.75,0.05,coarse-modis-250m,210408.912,0.963307,0.963307,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-124093320-315207989-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,21.639,Jalan Salemba Raya,primary,750300907,124093320,315207989,0,250,0.75,0.05,coarse-modis-250m,206904.624,0.963122,0.963122,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12484094370-315208899-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,22.247,Jalan Pemuda,primary,1331225021|1295698630,12484094370,315208899,0,250,0.75,0.05,coarse-modis-250m,207208.521,0.962747,0.962747,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-1249723074-7225096520-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,22.045,Jalan Kebon Sirih,primary,550355392,1249723074,7225096520,0,250,0.75,0.05,coarse-modis-250m,207106.539,0.962684,0.962684,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12504052406-11925999197-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,464.553,Flyover,primary,28851296|491995873|27945891,12504052406,11925999197,0,250,0.75,0.05,coarse-modis-250m,428441.186,0.979951,0.979951,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12504052406-7805088053-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,184.135,Jalan Kolonel Soegiono,primary,744559390,12504052406,7805088053,0,250,0.75,0.05,coarse-modis-250m,288175.745,0.97191,0.97191,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12530400916-5290941766-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,193.202,Jalan Kolonel Soegiono,primary,751996163|27945891,12530400916,5290941766,0,250,0.75,0.05,coarse-modis-250m,292732.677,0.971748,0.971748,0.0,0.000257,0.05,unknown,excluded,event_context_not_jakarta
osm-12583516441-6884974160-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,31.744,Jalan Jatinegara Timur,primary,1501665007,12583516441,6884974160,0,250,0.75,0.05,coarse-modis-250m,211960.043,0.963426,0.963426,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
osm-12599546837-3723599620-0,DFO_3280_From_20080301_to_20080403,2008-03-01,2008-04-03,remote_event_centroid_with_isolated_pilot_pixel,low,10.219,Jalan Letnan Jenderal Siswondo Parman,trunk,1220173370,12599546837,3723599620,0,250,0.75,0.05,coarse-modis-250m,201191.078,0.961733,0.961733,0.0,0.0,0.0,unknown,excluded,event_context_not_jakarta
